Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect,Original Price (USD),Discount Amount (USD),ROI (%)
Spearsland,40024486,2022-09-15,4,2385.96,0,171,Rwanda,Electronics,Thursday,False,2385.96,0.0,1295.298245614035
Spearsland,40024486,2022-09-16,13,7754.37,0,0,Bulgaria,Electronics,Friday,False,7754.37,0.0,0.0
Spearsland,40024486,2022-09-17,7,4175.43,0,94,Djibouti,Electronics,Saturday,False,4175.43,0.0,4341.946808510639
Spearsland,40024486,2022-09-18,18,9663.14,10,0,Iceland,Electronics,Sunday,False,10736.822222222221,1073.6822222222218,0.0
Spearsland,40024486,2022-09-19,1,596.49,0,151,Uganda,Electronics,Monday,False,596.49,0.0,295.02649006622516
Spearsland,40024486,2022-09-20,9,5368.41,0,176,British Virgin Islands,Electronics,Tuesday,False,5368.41,0.0,2950.2329545454545
Spearsland,40024486,2022-09-21,9,5368.41,0,179,Finland,Electronics,Wednesday,False,5368.41,0.0,2899.1117318435754
Spearsland,40024486,2022-09-22,10,5964.9,0,10,Bermuda,Electronics,Thursday,False,5964.9,0.0,59549.0
Spearsland,40024486,2022-09-23,7,3340.34,20,16,Cambodia,Electronics,Friday,False,4175.425,835.085,20777.125
Spearsland,40024486,2022-09-24,16,7635.07,20,0,North Macedonia,Electronics,Saturday,False,9543.8375,1908.7675,0.0
Spearsland,40024486,2022-09-25,3,1789.47,0,0,Austria,Electronics,Sunday,False,1789.47,0.0,0.0
Spearsland,40024486,2022-09-26,3,1431.58,20,0,Zimbabwe,Electronics,Monday,False,1789.475,357.895,0.0
Spearsland,40024486,2022-09-27,9,5368.41,0,1,Turkmenistan,Electronics,Tuesday,False,5368.41,0.0,536741.0
Spearsland,40024486,2022-09-28,12,7157.88,0,0,Guam,Electronics,Wednesday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-09-29,7,3340.34,20,0,Honduras,Electronics,Thursday,False,4175.425,835.085,0.0
Spearsland,40024486,2022-09-30,9,5368.41,0,0,Bulgaria,Electronics,Friday,False,5368.41,0.0,0.0
Spearsland,40024486,2022-10-01,8,4056.13,15,160,Hong Kong,Electronics,Saturday,False,4771.917647058824,715.7876470588235,2435.08125
Spearsland,40024486,2022-10-02,4,2266.66,5,20,Jamaica,Electronics,Sunday,False,2385.9578947368423,119.29789473684241,11233.3
Spearsland,40024486,2022-10-03,5,2982.45,0,106,Saint Lucia,Electronics,Monday,False,2982.45,0.0,2713.632075471698
Spearsland,40024486,2022-10-04,5,2982.45,0,107,Gabon,Electronics,Tuesday,False,2982.45,0.0,2687.3364485981306
Spearsland,40024486,2022-10-05,12,7157.88,0,44,Rwanda,Electronics,Wednesday,False,7157.88,0.0,16167.909090909092
Spearsland,40024486,2022-10-06,19,11333.31,0,0,Niger,Electronics,Thursday,False,11333.31,0.0,0.0
Spearsland,40024486,2022-10-07,12,6799.99,5,0,Western Sahara,Electronics,Friday,False,7157.884210526316,357.8942105263159,0.0
Spearsland,40024486,2022-10-08,12,7157.88,0,0,Palau,Electronics,Saturday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-10-09,6,3578.94,0,11,Myanmar,Electronics,Sunday,False,3578.94,0.0,32435.818181818184
Spearsland,40024486,2022-10-10,9,5368.41,0,0,Uganda,Electronics,Monday,False,5368.41,0.0,0.0
Spearsland,40024486,2022-10-11,5,2684.2,10,0,Ethiopia,Electronics,Tuesday,False,2982.4444444444443,298.2444444444445,0.0
Spearsland,40024486,2022-10-12,10,5964.9,0,0,Burkina Faso,Electronics,Wednesday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-10-13,9,5368.41,0,0,Thailand,Electronics,Thursday,False,5368.41,0.0,0.0
Spearsland,40024486,2022-10-14,5,2982.45,0,0,Nauru,Electronics,Friday,False,2982.45,0.0,0.0
Spearsland,40024486,2022-10-15,2,1192.98,0,10,Lithuania,Electronics,Saturday,False,1192.98,0.0,11829.8
Spearsland,40024486,2022-10-16,12,7157.88,0,0,Bahrain,Electronics,Sunday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-10-17,3,1521.05,15,175,San Marino,Electronics,Monday,False,1789.4705882352941,268.4205882352942,769.1714285714286
Spearsland,40024486,2022-10-18,14,8350.86,0,40,Mali,Electronics,Tuesday,False,8350.86,0.0,20777.15
Spearsland,40024486,2022-10-19,3,1789.47,0,149,Kazakhstan,Electronics,Wednesday,False,1789.47,0.0,1100.986577181208
Spearsland,40024486,2022-10-20,10,5964.9,0,0,United States Minor Outlying Islands,Electronics,Thursday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-10-21,10,5964.9,0,193,Comoros,Electronics,Friday,False,5964.9,0.0,2990.621761658031
Spearsland,40024486,2022-10-22,0,0.0,10,40,Uganda,Electronics,Saturday,False,0.0,0.0,-100.0
Spearsland,40024486,2022-10-23,6,3042.1,15,187,India,Electronics,Sunday,False,3578.9411764705883,536.8411764705884,1526.7914438502673
Spearsland,40024486,2022-10-24,12,7157.88,0,0,Indonesia,Electronics,Monday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-10-25,5,2982.45,0,21,Czech Republic,Electronics,Tuesday,False,2982.45,0.0,14102.142857142857
Spearsland,40024486,2022-10-26,12,7157.88,0,0,Hong Kong,Electronics,Wednesday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-10-27,14,7515.77,10,105,Kiribati,Electronics,Thursday,False,8350.855555555556,835.0855555555554,7057.8761904761905
Spearsland,40024486,2022-10-28,14,8350.86,0,0,Maldives,Electronics,Friday,False,8350.86,0.0,0.0
Spearsland,40024486,2022-10-29,4,2385.96,0,128,Cyprus,Electronics,Saturday,False,2385.96,0.0,1764.03125
Spearsland,40024486,2022-10-30,8,4771.92,0,53,Madagascar,Electronics,Sunday,False,4771.92,0.0,8903.622641509435
Spearsland,40024486,2022-10-31,5,2982.45,0,0,Guernsey,Electronics,Monday,False,2982.45,0.0,0.0
Spearsland,40024486,2022-11-01,7,3966.66,5,0,Papua New Guinea,Electronics,Tuesday,False,4175.4315789473685,208.77157894736865,0.0
Spearsland,40024486,2022-11-02,21,12526.29,0,0,United States Minor Outlying Islands,Electronics,Wednesday,False,12526.29,0.0,0.0
Spearsland,40024486,2022-11-03,12,7157.88,0,0,Bahamas,Electronics,Thursday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-11-04,3,1789.47,0,0,Pitcairn Islands,Electronics,Friday,False,1789.47,0.0,0.0
Spearsland,40024486,2022-11-05,10,4771.92,20,149,Brazil,Electronics,Saturday,False,5964.9,1192.9799999999996,3102.6308724832215
Spearsland,40024486,2022-11-06,15,8947.35,0,0,Ireland,Electronics,Sunday,False,8947.35,0.0,0.0
Spearsland,40024486,2022-11-07,10,5964.9,0,0,North Macedonia,Electronics,Monday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-11-08,9,5368.41,0,71,Jamaica,Electronics,Tuesday,False,5368.41,0.0,7461.140845070422
Spearsland,40024486,2022-11-09,5,2982.45,0,120,Tuvalu,Electronics,Wednesday,False,2982.45,0.0,2385.375
Spearsland,40024486,2022-11-10,3,1610.52,10,31,Western Sahara,Electronics,Thursday,False,1789.4666666666667,178.94666666666672,5095.225806451613
Spearsland,40024486,2022-11-11,14,8350.86,0,0,Senegal,Electronics,Friday,False,8350.86,0.0,0.0
Spearsland,40024486,2022-11-12,10,5964.9,0,0,Togo,Electronics,Saturday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-11-13,4,2028.07,15,36,Puerto Rico,Electronics,Sunday,False,2385.964705882353,357.89470588235304,5533.527777777777
Spearsland,40024486,2022-11-14,7,4175.43,0,76,Antarctica (the territory South of 60 deg S),Electronics,Monday,False,4175.43,0.0,5393.986842105263
Spearsland,40024486,2022-11-15,7,4175.43,0,149,Bermuda,Electronics,Tuesday,False,4175.43,0.0,2702.302013422819
Spearsland,40024486,2022-11-16,9,5368.41,0,0,Cuba,Electronics,Wednesday,False,5368.41,0.0,0.0
Spearsland,40024486,2022-11-17,9,5368.41,0,0,Ghana,Electronics,Thursday,False,5368.41,0.0,0.0
Spearsland,40024486,2022-11-18,3,1789.47,0,198,San Marino,Electronics,Friday,False,1789.47,0.0,803.7727272727273
Spearsland,40024486,2022-11-19,4,2147.36,10,0,San Marino,Electronics,Saturday,False,2385.9555555555557,238.59555555555562,0.0
Spearsland,40024486,2022-11-20,4,2385.96,0,0,Malawi,Electronics,Sunday,False,2385.96,0.0,0.0
Spearsland,40024486,2022-11-21,12,7157.88,0,136,Netherlands Antilles,Electronics,Monday,False,7157.88,0.0,5163.14705882353
Spearsland,40024486,2022-11-22,7,4175.43,0,0,Malawi,Electronics,Tuesday,False,4175.43,0.0,0.0
Spearsland,40024486,2022-11-23,10,5964.9,0,123,Suriname,Electronics,Wednesday,False,5964.9,0.0,4749.512195121951
Spearsland,40024486,2022-11-24,14,7515.77,10,0,Ireland,Electronics,Thursday,True,8350.855555555556,835.0855555555554,0.0
Spearsland,40024486,2022-11-25,14,8350.86,0,5,Tunisia,Electronics,Friday,False,8350.86,0.0,166917.2
Spearsland,40024486,2022-11-26,15,8947.35,0,0,Rwanda,Electronics,Saturday,False,8947.35,0.0,0.0
Spearsland,40024486,2022-11-27,12,7157.88,0,4,French Southern Territories,Electronics,Sunday,False,7157.88,0.0,178847.0
Spearsland,40024486,2022-11-28,14,8350.86,0,0,Honduras,Electronics,Monday,False,8350.86,0.0,0.0
Spearsland,40024486,2022-11-29,10,5964.9,0,0,Cameroon,Electronics,Tuesday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-11-30,10,5964.9,0,170,United Arab Emirates,Electronics,Wednesday,False,5964.9,0.0,3408.7647058823527
Spearsland,40024486,2022-12-01,16,9543.84,0,29,United States of America,Electronics,Thursday,False,9543.84,0.0,32809.793103448275
Spearsland,40024486,2022-12-02,14,6680.69,20,41,Yemen,Electronics,Friday,False,8350.8625,1670.1724999999997,16194.365853658535
Spearsland,40024486,2022-12-03,10,5070.16,15,0,United States Virgin Islands,Electronics,Saturday,False,5964.894117647059,894.7341176470591,0.0
Spearsland,40024486,2022-12-04,12,7157.88,0,0,Jordan,Electronics,Sunday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-12-05,14,8350.86,0,0,United Kingdom,Electronics,Monday,False,8350.86,0.0,0.0
Spearsland,40024486,2022-12-06,14,8350.86,0,103,Mexico,Electronics,Tuesday,False,8350.86,0.0,8007.631067961165
Spearsland,40024486,2022-12-07,10,5964.9,0,0,Cameroon,Electronics,Wednesday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-12-08,9,5368.41,0,107,Gibraltar,Electronics,Thursday,False,5368.41,0.0,4917.205607476635
Spearsland,40024486,2022-12-09,12,7157.88,0,0,South Africa,Electronics,Friday,False,7157.88,0.0,0.0
Spearsland,40024486,2022-12-10,2,954.38,20,114,Czech Republic,Electronics,Saturday,False,1192.975,238.5949999999999,737.1754385964913
Spearsland,40024486,2022-12-11,10,5964.9,0,127,Japan,Electronics,Sunday,False,5964.9,0.0,4596.771653543307
Spearsland,40024486,2022-12-12,10,5964.9,0,149,Bhutan,Electronics,Monday,False,5964.9,0.0,3903.2885906040265
Spearsland,40024486,2022-12-13,16,8112.26,15,194,Tonga,Electronics,Tuesday,False,9543.835294117647,1431.575294117647,4081.577319587629
Spearsland,40024486,2022-12-14,3,1789.47,0,137,Nepal,Electronics,Wednesday,False,1789.47,0.0,1206.1824817518248
Spearsland,40024486,2022-12-15,10,5666.66,5,199,Estonia,Electronics,Thursday,False,5964.905263157895,298.24526315789535,2747.56783919598
Spearsland,40024486,2022-12-16,1,596.49,0,183,Estonia,Electronics,Friday,False,596.49,0.0,225.95081967213116
Spearsland,40024486,2022-12-17,6,3578.94,0,0,South Africa,Electronics,Saturday,False,3578.94,0.0,0.0
Spearsland,40024486,2022-12-18,4,2385.96,0,0,Canada,Electronics,Sunday,False,2385.96,0.0,0.0
Spearsland,40024486,2022-12-19,7,4175.43,0,28,Croatia,Electronics,Monday,False,4175.43,0.0,14812.25
Spearsland,40024486,2022-12-20,3,1789.47,0,7,Turks and Caicos Islands,Electronics,Tuesday,False,1789.47,0.0,25463.85714285714
Spearsland,40024486,2022-12-21,5,2982.45,0,114,Belarus,Electronics,Wednesday,False,2982.45,0.0,2516.1842105263154
Spearsland,40024486,2022-12-22,5,2982.45,0,0,Kenya,Electronics,Thursday,False,2982.45,0.0,0.0
Spearsland,40024486,2022-12-23,5,2982.45,0,0,Liberia,Electronics,Friday,False,2982.45,0.0,0.0
Spearsland,40024486,2022-12-24,17,10140.33,0,0,Slovenia,Electronics,Saturday,False,10140.33,0.0,0.0
Spearsland,40024486,2022-12-25,16,9543.84,0,100,Russian Federation,Electronics,Sunday,True,9543.84,0.0,9443.84
Spearsland,40024486,2022-12-26,5,2982.45,0,122,Croatia,Electronics,Monday,False,2982.45,0.0,2344.6311475409834
Spearsland,40024486,2022-12-27,10,5964.9,0,160,Lesotho,Electronics,Tuesday,False,5964.9,0.0,3628.0625
Spearsland,40024486,2022-12-28,10,5964.9,0,0,Cote d'Ivoire,Electronics,Wednesday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-12-29,5,2982.45,0,0,Uzbekistan,Electronics,Thursday,False,2982.45,0.0,0.0
Spearsland,40024486,2022-12-30,10,5964.9,0,0,Chile,Electronics,Friday,False,5964.9,0.0,0.0
Spearsland,40024486,2022-12-31,10,5368.41,10,36,Antigua and Barbuda,Electronics,Saturday,False,5964.9,596.4899999999998,14812.25
Spearsland,40024486,2023-01-01,11,6561.39,0,49,Benin,Electronics,Sunday,False,6561.39,0.0,13290.591836734695
Spearsland,40024486,2023-01-02,2,1192.98,0,49,Slovakia (Slovak Republic),Electronics,Monday,False,1192.98,0.0,2334.6530612244896
Spearsland,40024486,2023-01-03,6,3578.94,0,0,Mongolia,Electronics,Tuesday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-01-04,7,4175.43,0,0,Rwanda,Electronics,Wednesday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-01-05,7,4175.43,0,0,China,Electronics,Thursday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-01-06,4,2385.96,0,0,Uzbekistan,Electronics,Friday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-01-07,7,4175.43,0,0,Botswana,Electronics,Saturday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-01-08,17,10140.33,0,13,British Virgin Islands,Electronics,Sunday,False,10140.33,0.0,77902.53846153847
Spearsland,40024486,2023-01-09,7,3549.12,15,0,Indonesia,Electronics,Monday,False,4175.435294117647,626.3152941176468,0.0
Spearsland,40024486,2023-01-10,13,7754.37,0,0,Russian Federation,Electronics,Tuesday,False,7754.37,0.0,0.0
Spearsland,40024486,2023-01-11,4,2385.96,0,13,Netherlands,Electronics,Wednesday,False,2385.96,0.0,18253.538461538465
Spearsland,40024486,2023-01-12,1,596.49,0,103,Turks and Caicos Islands,Electronics,Thursday,False,596.49,0.0,479.11650485436894
Spearsland,40024486,2023-01-13,13,7754.37,0,34,Norway,Electronics,Friday,False,7754.37,0.0,22706.970588235294
Spearsland,40024486,2023-01-14,5,2982.45,0,0,Kyrgyz Republic,Electronics,Saturday,False,2982.45,0.0,0.0
Spearsland,40024486,2023-01-15,7,4175.43,0,67,Martinique,Electronics,Sunday,False,4175.43,0.0,6131.985074626867
Spearsland,40024486,2023-01-16,10,5964.9,0,0,South Georgia and the South Sandwich Islands,Electronics,Monday,False,5964.9,0.0,0.0
Spearsland,40024486,2023-01-17,0,0.0,0,62,Guam,Electronics,Tuesday,False,0.0,0.0,-100.0
Spearsland,40024486,2023-01-18,6,3578.94,0,194,Indonesia,Electronics,Wednesday,False,3578.94,0.0,1744.8144329896909
Spearsland,40024486,2023-01-19,8,4771.92,0,100,Tonga,Electronics,Thursday,False,4771.92,0.0,4671.92
Spearsland,40024486,2023-01-20,6,3578.94,0,59,Slovenia,Electronics,Friday,False,3578.94,0.0,5966.0
Spearsland,40024486,2023-01-21,7,4175.43,0,0,Malawi,Electronics,Saturday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-01-22,8,4771.92,0,0,Afghanistan,Electronics,Sunday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-01-23,4,2385.96,0,0,United Arab Emirates,Electronics,Monday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-01-24,2,954.38,20,0,Barbados,Electronics,Tuesday,False,1192.975,238.5949999999999,0.0
Spearsland,40024486,2023-01-25,6,3578.94,0,29,Estonia,Electronics,Wednesday,False,3578.94,0.0,12241.172413793103
Spearsland,40024486,2023-01-26,10,5964.9,0,126,Reunion,Electronics,Thursday,False,5964.9,0.0,4634.047619047619
Spearsland,40024486,2023-01-27,3,1789.47,0,0,Micronesia,Electronics,Friday,False,1789.47,0.0,0.0
Spearsland,40024486,2023-01-28,4,2385.96,0,172,Mauritania,Electronics,Saturday,False,2385.96,0.0,1287.1860465116279
Spearsland,40024486,2023-01-29,8,4771.92,0,0,Swaziland,Electronics,Sunday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-01-30,3,1789.47,0,78,Gambia,Electronics,Monday,False,1789.47,0.0,2194.192307692308
Spearsland,40024486,2023-01-31,7,4175.43,0,94,Georgia,Electronics,Tuesday,False,4175.43,0.0,4341.946808510639
Spearsland,40024486,2023-02-01,14,8350.86,0,0,Kenya,Electronics,Wednesday,False,8350.86,0.0,0.0
Spearsland,40024486,2023-02-02,2,1192.98,0,0,Canada,Electronics,Thursday,False,1192.98,0.0,0.0
Spearsland,40024486,2023-02-03,9,5368.41,0,0,Chile,Electronics,Friday,False,5368.41,0.0,0.0
Spearsland,40024486,2023-02-04,5,2982.45,0,0,Macao,Electronics,Saturday,False,2982.45,0.0,0.0
Spearsland,40024486,2023-02-05,4,2385.96,0,0,Russian Federation,Electronics,Sunday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-02-06,6,3042.1,15,36,Nepal,Electronics,Monday,False,3578.9411764705883,536.8411764705884,8350.277777777777
Spearsland,40024486,2023-02-07,2,1192.98,0,0,Christmas Island,Electronics,Tuesday,False,1192.98,0.0,0.0
Spearsland,40024486,2023-02-08,10,5666.66,5,95,Yemen,Electronics,Wednesday,False,5964.905263157895,298.24526315789535,5864.905263157894
Spearsland,40024486,2023-02-09,4,2266.66,5,0,Tanzania,Electronics,Thursday,False,2385.9578947368423,119.29789473684241,0.0
Spearsland,40024486,2023-02-10,7,4175.43,0,61,Belgium,Electronics,Friday,False,4175.43,0.0,6744.967213114755
Spearsland,40024486,2023-02-11,5,2982.45,0,28,Burundi,Electronics,Saturday,False,2982.45,0.0,10551.607142857141
Spearsland,40024486,2023-02-12,8,4771.92,0,0,Bangladesh,Electronics,Sunday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-02-13,3,1789.47,0,0,Guatemala,Electronics,Monday,False,1789.47,0.0,0.0
Spearsland,40024486,2023-02-14,4,2385.96,0,169,Serbia,Electronics,Tuesday,False,2385.96,0.0,1311.810650887574
Spearsland,40024486,2023-02-15,8,4771.92,0,0,Guinea-Bissau,Electronics,Wednesday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-02-16,1,536.84,10,38,New Caledonia,Electronics,Thursday,False,596.4888888888889,59.648888888888905,1312.7368421052631
Spearsland,40024486,2023-02-17,3,1789.47,0,107,Japan,Electronics,Friday,False,1789.47,0.0,1572.4018691588785
Spearsland,40024486,2023-02-18,7,3757.89,10,101,Uzbekistan,Electronics,Saturday,False,4175.433333333333,417.5433333333335,3620.6831683168316
Spearsland,40024486,2023-02-19,7,4175.43,0,0,Barbados,Electronics,Sunday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-02-20,8,4771.92,0,0,Venezuela,Electronics,Monday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-02-21,3,1521.05,15,69,Martinique,Electronics,Tuesday,False,1789.4705882352941,268.4205882352942,2104.4202898550725
Spearsland,40024486,2023-02-22,3,1610.52,10,189,Netherlands,Electronics,Wednesday,False,1789.4666666666667,178.94666666666672,752.1269841269841
Spearsland,40024486,2023-02-23,6,3578.94,0,0,Saudi Arabia,Electronics,Thursday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-02-24,3,1610.52,10,161,Hong Kong,Electronics,Friday,False,1789.4666666666667,178.94666666666672,900.3229813664597
Spearsland,40024486,2023-02-25,2,1192.98,0,84,France,Electronics,Saturday,False,1192.98,0.0,1320.2142857142856
Spearsland,40024486,2023-02-26,7,4175.43,0,80,Maldives,Electronics,Sunday,False,4175.43,0.0,5119.2875
Spearsland,40024486,2023-02-27,3,1789.47,0,62,Antarctica (the territory South of 60 deg S),Electronics,Monday,False,1789.47,0.0,2786.241935483871
Spearsland,40024486,2023-02-28,4,2028.07,15,0,Portugal,Electronics,Tuesday,False,2385.964705882353,357.89470588235304,0.0
Spearsland,40024486,2023-03-01,3,1789.47,0,151,Malawi,Electronics,Wednesday,False,1789.47,0.0,1085.0794701986756
Spearsland,40024486,2023-03-02,4,2385.96,0,167,Congo,Electronics,Thursday,False,2385.96,0.0,1328.7185628742516
Spearsland,40024486,2023-03-03,13,6203.5,20,121,United Kingdom,Electronics,Friday,False,7754.375,1550.875,5026.859504132231
Spearsland,40024486,2023-03-04,8,4771.92,0,0,Indonesia,Electronics,Saturday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-03-05,15,8947.35,0,163,Anguilla,Electronics,Sunday,False,8947.35,0.0,5389.171779141105
Spearsland,40024486,2023-03-06,7,4175.43,0,2,Micronesia,Electronics,Monday,False,4175.43,0.0,208671.5
Spearsland,40024486,2023-03-07,9,5368.41,0,15,Turkey,Electronics,Tuesday,False,5368.41,0.0,35689.4
Spearsland,40024486,2023-03-08,3,1610.52,10,194,Swaziland,Electronics,Wednesday,False,1789.4666666666667,178.94666666666672,730.1649484536083
Spearsland,40024486,2023-03-09,1,596.49,0,88,Belize,Electronics,Thursday,False,596.49,0.0,577.8295454545455
Spearsland,40024486,2023-03-10,4,2385.96,0,54,Suriname,Electronics,Friday,False,2385.96,0.0,4318.444444444444
Spearsland,40024486,2023-03-11,2,1192.98,0,78,Turkey,Electronics,Saturday,False,1192.98,0.0,1429.4615384615386
Spearsland,40024486,2023-03-12,15,8947.35,0,2,Benin,Electronics,Sunday,False,8947.35,0.0,447267.5
Spearsland,40024486,2023-03-13,7,3966.66,5,0,France,Electronics,Monday,False,4175.4315789473685,208.77157894736865,0.0
Spearsland,40024486,2023-03-14,2,1192.98,0,0,Niue,Electronics,Tuesday,False,1192.98,0.0,0.0
Spearsland,40024486,2023-03-15,8,4771.92,0,0,Australia,Electronics,Wednesday,False,4771.92,0.0,0.0
Spearsland,40024486,2023-03-16,4,2385.96,0,0,South Africa,Electronics,Thursday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-03-17,9,5368.41,0,7,Saint Vincent and the Grenadines,Electronics,Friday,False,5368.41,0.0,76591.57142857142
Spearsland,40024486,2023-03-18,5,2982.45,0,0,Niue,Electronics,Saturday,False,2982.45,0.0,0.0
Spearsland,40024486,2023-03-19,4,2385.96,0,0,Guyana,Electronics,Sunday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-03-20,6,3578.94,0,0,Saint Martin,Electronics,Monday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-03-21,10,5964.9,0,0,Azerbaijan,Electronics,Tuesday,False,5964.9,0.0,0.0
Spearsland,40024486,2023-03-22,7,4175.43,0,89,Malaysia,Electronics,Wednesday,False,4175.43,0.0,4591.494382022473
Spearsland,40024486,2023-03-23,7,4175.43,0,166,Grenada,Electronics,Thursday,False,4175.43,0.0,2415.3192771084337
Spearsland,40024486,2023-03-24,2,1192.98,0,190,Andorra,Electronics,Friday,False,1192.98,0.0,527.8842105263158
Spearsland,40024486,2023-03-25,4,2266.66,5,123,Jersey,Electronics,Saturday,False,2385.9578947368423,119.29789473684241,1742.813008130081
Spearsland,40024486,2023-03-26,7,4175.43,0,0,Angola,Electronics,Sunday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-03-27,4,2385.96,0,117,Niger,Electronics,Monday,False,2385.96,0.0,1939.2820512820513
Spearsland,40024486,2023-03-28,4,2266.66,5,34,Kyrgyz Republic,Electronics,Tuesday,False,2385.9578947368423,119.29789473684241,6566.647058823529
Spearsland,40024486,2023-03-29,4,2385.96,0,0,Georgia,Electronics,Wednesday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-03-30,3,1789.47,0,50,Taiwan,Electronics,Thursday,False,1789.47,0.0,3478.94
Spearsland,40024486,2023-03-31,4,2385.96,0,0,Venezuela,Electronics,Friday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-04-01,11,5249.11,20,0,Liberia,Electronics,Saturday,False,6561.387499999999,1312.2774999999992,0.0
Spearsland,40024486,2023-04-02,9,5368.41,0,0,Armenia,Electronics,Sunday,False,5368.41,0.0,0.0
Spearsland,40024486,2023-04-03,9,5368.41,0,197,Serbia,Electronics,Monday,False,5368.41,0.0,2625.0812182741115
Spearsland,40024486,2023-04-04,7,4175.43,0,0,Faroe Islands,Electronics,Tuesday,False,4175.43,0.0,0.0
Spearsland,40024486,2023-04-05,5,2982.45,0,1,Austria,Electronics,Wednesday,False,2982.45,0.0,298145.0
Spearsland,40024486,2023-04-06,5,2982.45,0,0,Suriname,Electronics,Thursday,False,2982.45,0.0,0.0
Spearsland,40024486,2023-04-07,4,2028.07,15,194,Egypt,Electronics,Friday,False,2385.964705882353,357.89470588235304,945.3969072164948
Spearsland,40024486,2023-04-08,6,3578.94,0,0,Honduras,Electronics,Saturday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-04-09,6,3578.94,0,0,Iceland,Electronics,Sunday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-04-10,5,2684.2,10,0,Bhutan,Electronics,Monday,False,2982.4444444444443,298.2444444444445,0.0
Spearsland,40024486,2023-04-11,6,3578.94,0,73,Anguilla,Electronics,Tuesday,False,3578.94,0.0,4802.657534246576
Spearsland,40024486,2023-04-12,4,2385.96,0,0,Zambia,Electronics,Wednesday,False,2385.96,0.0,0.0
Spearsland,40024486,2023-04-13,6,3578.94,0,0,Togo,Electronics,Thursday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-04-14,3,1789.47,0,19,Martinique,Electronics,Friday,False,1789.47,0.0,9318.263157894737
Spearsland,40024486,2023-04-15,6,3578.94,0,0,Slovenia,Electronics,Saturday,False,3578.94,0.0,0.0
Spearsland,40024486,2023-04-16,7,3340.34,20,164,Cyprus,Electronics,Sunday,False,4175.425,835.085,1936.7926829268292
Spearsland,40024486,2023-04-17,4,2266.66,5,128,Cote d'Ivoire,Electronics,Monday,False,2385.9578947368423,119.29789473684241,1670.828125
Spearsland,40024486,2023-04-18,5,2982.45,0,50,Mayotte,Electronics,Tuesday,False,2982.45,0.0,5864.9
Spearsland,40024486,2023-04-19,2,1192.98,0,0,Liechtenstein,Electronics,Wednesday,False,1192.98,0.0,0.0
Spearsland,40024486,2023-04-20,2,1192.98,0,124,United Kingdom,Electronics,Thursday,False,1192.98,0.0,862.0806451612904
Spearsland,40024486,2023-04-21,2,1192.98,0,0,Indonesia,Electronics,Friday,False,1192.98,0.0,0.0
Spearsland,40024486,2023-04-22,7,3757.89,10,79,India,Electronics,Saturday,False,4175.433333333333,417.5433333333335,4656.822784810127
Spearsland,40024486,2023-04-23,2,1073.68,10,66,Heard Island and McDonald Islands,Electronics,Sunday,False,1192.9777777777779,119.29777777777781,1526.787878787879
Spearsland,40024486,2023-04-24,5,2982.45,0,0,Denmark,Electronics,Monday,False,2982.45,0.0,0.0
